2019.02.06,20:45,1.1365,1.1366,1.1364,1.1365,15
2019.02.06,20:50,1.1366,1.1367,1.1365,1.1367,20
2019.02.06,20:55,1.1366,1.1367,1.1365,1.1365,24
2019.02.06,21:00,1.1364,1.1365,1.1364,1.1364,17
2019.02.06,21:05,1.1363,1.1364,1.1363,1.1363,25
2019.02.06,21:10,1.1364,1.1364,1.1363,1.1363,26
2019.02.06,21:15,1.1362,1.1363,1.1362,1.1362,17
2019.02.06,21:20,1.1363,1.1363,1.1362,1.1362,8
2019.02.06,21:25,1.1363,1.1363,1.1362,1.1362,18
2019.02.06,21:30,1.1361,1.1363,1.1361,1.1363,15
2019.02.06,21:35,1.1362,1.1364,1.1362,1.1362,29
2019.02.06,21:40,1.1363,1.1364,1.1362,1.1363,33
2019.02.06,21:45,1.1364,1.1364,1.1362,1.1363,16
2019.02.06,21:50,1.1364,1.1364,1.1363,1.1364,13
2019.02.06,21:55,1.1363,1.1364,1.1362,1.1363,25
2019.02.06,22:00,1.1362,1.1364,1.1362,1.1363,18
2019.02.06,22:05,1.1364,1.1364,1.1363,1.1364,15
2019.02.06,22:10,1.1363,1.1364,1.1363,1.1363,17
2019.02.06,22:15,1.1365,1.1365,1.1364,1.1364,12
2019.02.06,22:20,1.1363,1.1365,1.1363,1.1364,32
2019.02.06,22:25,1.1365,1.1365,1.1364,1.1365,23
2019.02.06,22:30,1.1366,1.1366,1.1365,1.1365,12
2019.02.06,22:35,1.1366,1.1366,1.1364,1.1365,4
2019.02.06,22:40,1.1366,1.1366,1.1366,1.1366,1
2019.02.06,22:45,1.1367,1.1367,1.1366,1.1367,3
2019.02.06,22:50,1.1366,1.1367,1.1366,1.1367,20
2019.02.06,22:55,1.1368,1.1369,1.1367,1.1367,4
2019.02.06,23:00,1.1366,1.1367,1.1365,1.1366,23
2019.02.06,23:05,1.1365,1.1366,1.1365,1.1365,3
2019.02.06,23:10,1.1366,1.1366,1.1365,1.1366,5
2019.02.06,23:15,1.1365,1.1365,1.1365,1.1365,1
2019.02.06,23:20,1.1366,1.1366,1.1364,1.1364,7
2019.02.06,23:25,1.1365,1.1365,1.1364,1.1365,5
2019.02.06,23:30,1.1364,1.1365,1.1363,1.1364,17
2019.02.06,23:35,1.1363,1.1364,1.1363,1.1363,23
2019.02.06,23:40,1.1364,1.1365,1.1363,1.1363,4
2019.02.06,23:45,1.1364,1.1365,1.136,1.1361,40
2019.02.06,23:50,1.136,1.1362,1.136,1.1362,15
2019.02.06,23:55,1.1361,1.1362,1.1361,1.1361,3
2019.02.07,00:00,1.1365,1.1365,1.1362,1.1363,14
2019.02.07,00:05,1.1362,1.1366,1.1362,1.1364,25
2019.02.07,00:10,1.1363,1.1365,1.1363,1.1363,15
2019.02.07,00:15,1.1364,1.1365,1.1363,1.1364,23
2019.02.07,00:20,1.1365,1.1365,1.1365,1.1365,1
2019.02.07,00:25,1.1364,1.1365,1.1362,1.1363,16
2019.02.07,00:30,1.1362,1.1364,1.1362,1.1364,9
2019.02.07,00:35,1.1363,1.1364,1.1362,1.1362,6
2019.02.07,00:40,1.1363,1.1366,1.1363,1.1364,10
2019.02.07,00:55,1.1365,1.1366,1.1364,1.1366,6
2019.02.07,01:00,1.1365,1.1367,1.1365,1.1366,14
2019.02.07,01:10,1.1367,1.1367,1.1367,1.1367,1
2019.02.07,01:15,1.1366,1.1367,1.1366,1.1367,2
2019.02.07,01:20,1.1366,1.1367,1.1366,1.1367,8
2019.02.07,01:25,1.1366,1.1367,1.1366,1.1367,2
2019.02.07,01:30,1.1366,1.1367,1.1366,1.1367,2
2019.02.07,01:35,1.1366,1.1367,1.1366,1.1367,6
2019.02.07,01:45,1.1366,1.1367,1.1366,1.1366,3
2019.02.07,01:50,1.1367,1.1367,1.1366,1.1366,12
2019.02.07,01:55,1.1365,1.1365,1.1364,1.1365,7
2019.02.07,02:00,1.1366,1.1366,1.1364,1.1365,8
2019.02.07,02:05,1.1364,1.1365,1.1364,1.1365,10
2019.02.07,02:10,1.1364,1.1367,1.1364,1.1366,25
2019.02.07,02:15,1.1365,1.1367,1.1365,1.1366,14
2019.02.07,02:20,1.1367,1.1367,1.1366,1.1366,2
2019.02.07,02:25,1.1367,1.1367,1.1365,1.1365,3
2019.02.07,02:30,1.1366,1.1366,1.1365,1.1365,14
2019.02.07,02:35,1.1364,1.1365,1.1363,1.1363,8
2019.02.07,02:40,1.1364,1.1364,1.1363,1.1363,12
2019.02.07,02:45,1.1364,1.1364,1.1363,1.1364,7
2019.02.07,02:50,1.1365,1.1365,1.1364,1.1364,12
2019.02.07,02:55,1.1363,1.1364,1.1363,1.1364,6
2019.02.07,03:00,1.1363,1.1364,1.1363,1.1364,20
2019.02.07,03:05,1.1363,1.1364,1.1363,1.1363,17
2019.02.07,03:10,1.1364,1.1364,1.1363,1.1363,16
2019.02.07,03:15,1.1364,1.1364,1.1362,1.1362,17
2019.02.07,03:20,1.1361,1.1361,1.136,1.1361,9
2019.02.07,03:25,1.136,1.1361,1.136,1.1361,8
2019.02.07,03:30,1.1362,1.1362,1.1361,1.1362,5
2019.02.07,03:35,1.1361,1.1362,1.1361,1.1362,2
2019.02.07,03:40,1.1361,1.1362,1.136,1.136,6
2019.02.07,03:45,1.1359,1.136,1.1358,1.136,12
2019.02.07,03:50,1.1361,1.1362,1.136,1.1361,7
2019.02.07,03:55,1.136,1.136,1.1359,1.136,7
2019.02.07,04:05,1.1359,1.136,1.1359,1.1359,7
2019.02.07,04:10,1.1358,1.1359,1.1358,1.1358,7
2019.02.07,04:20,1.1359,1.1359,1.1358,1.1359,3
